	65025	Moscow State Technical University of Civil Aviation
	65031	Moscow State University of Geodesy and Cartography
	65034	Murmansk State Technical University
	65035	Novgorod State Technical University
	65050	Russian State Hydrometeorological University
	65055	Samara State Aerospace University
	65056	Samara State Technical University
	65058	Saratov State Technical University
	65060	Siberian State Technological University
	65064	Saint Petersburg Electrotechnical University
	65065	Saint Petersburg University of Aerospace Instrumentation
	65066	Saint Petersburg State Marine University
	65067	Saint Petersburg State Mining Institute
	65068	Saint Petersburg State Technical University
	65071	State Institute of Fine Mechanics and Optics
	65078	Tomsk State Technical University
	65285	University Tunku Abdul Rahman, Malaysia
	65289	Malaysia University of Science and Technology
	65361	Kongju National University, Korea
	65408	Korea Research Institute of Standards and Science
	65419	Gwangju Institute of Science and Technology, Korea
	65450	Kunsan National University, Korea
	65464	Daejin University, Korea
	65483	Catholic University of Pusan, Korea
	65490	Daejeon Institute of Science and Technology, Korea
	65524	Korea Air Force Academy
	65563	Korea Environment Institute
	65678	ETRI, Electronics and Telecommunications Research Institute, Korea
	65679	Korea Institute of Geoscience and Mineral Resources
	65683	Ulsan University, Korea
	66172	Academy of Sciences, Florence
	66280	Qingdao University of Science and Technology, China
	66331	Sichuan Normal University, China
	66339	Suzhou University of Science and Technology, China
	66343	Yunnan Normal University, China
	66344	Zhejiang Normal University, China
	66350	Chang An University, China
	66359	Dali University, China
	66360	Yuxi Normal University, China
	66447	Hebei Normal University, China
	66449	Harbin University, China
	66479	Nantong University, China
	66486	Huaihai Institute of Technology, China
	66515	Guilin University of Technology, China
	66519	Henan Normal University, China
	66523	Liaoning Normal University, China
	66559	Jiaxing University, China
	66564	Chongqing University of Science and Technology, China
	66573	Institute of Space Technology, Islamabad
	66715	COMSATS Information of Technology, Islamabad
	66746	Federal Urdu University of Arts Sciences and Technology, Pakistan
	66757	Quaid-i-Azam University, Pakistan
	66778	PIEAS, Pakistan Institute of Engineering and Applied Sciences
	66843	NED University of Engineering and Technology, Karachi
	66847	SUPARCO, Pakiston Space and Upper Atmosphere Research Commission
	66851	Sir Syed University of Engineering and Technology, Karachi
	66877	Forman Christian College, Pakistan
	66878	Government College University Lahore, Pakistan
	66901	University of Central Punjab
	66906	University of the Punjab
	66914	University of Engineering and Technology, Lahore
	66959	National University of Sciences and Technology, Islamabad
	66975	Khan Institute of Engineering Sciences and Technology, Pakistan
	67026	Notre Dame University Louaize
	67110	Bedford Institute of Oceanography, Canada
	67129	Canadian National Institute of Optics
	67181	Kumamoto Institute of Technology, Japan
	67181	Soka University, Japan
	67420	Polytechnic School of University of Sao Paulo
	67655	Paraiba Valley University, Brazil
	67714	Federal University of Pelotas, Brazil
	67824	Federal University of Goias, Brazil
	67826	Federal University of Mato Grosso, Brazil
	67828	Federal University of Sao Carlos, Brazil
	67836	State University of Feira de Santana, Brazil
	67843	State University of Ceara, Brazil
	67883	State University of Ponta Grossa, Brazil
	67891	University of Taubate, Brazil
	67892	Federal University of Amazonas, Brazil
	67920	Federal University of the Rio Grande, Brazil
	67994	King Mongkut's University of Technology, Bangkok
	68004	Mae Fah Luang University, Thailand
	68052	Ubon Ratchathani University, Thailand
	68106	Islamic Azad University, Iran
68106	A1516	Islamic Azad University, Department of Physics
	68257	Bu Ali Sina University, Iran
	68259	Shahrood University of Technology, Iran
	68260	Sharif University of Technology
	68311	Tezukayama University, Japan
68434	104647	RAS, Institute of Biophysics
68434	104668	RAS, Institute of Applied Physics, Novgorod
68434	104683	RAS, Institute of Nuclear Physics, Novosibirsk
68434	133875	RAS, Vinogradov Institute of Geochemistry
68434	133905	RAS, Institute of Solar Terrestrial Physics
68434	133909	RAS, Institute of the Earth's Crust
68434	133940	Saint Petersburg State University, Astronomical Institute
68434	196706	RAS, United Institute of Geology, Geophysics and Mineralogy
68434	291262	RAS, Geophysical Service, Obninsk
68434	307735	RAS, Institute of Cosmophysical Research and Aeronomy
	68597	Karpinsky Geological Institute
	68600	Central Institute of Roentgenology and Radiology
	68634	JINR, Joint Institute for Nuclear Research, Dubna
	68636	Kurchatov Institute of Atomic Energy
68636	68421	Petersburg Nuclear Physics Institute
68636	68641	Institute for High Energy Physics
	68637	RFNC, Russian Federal Nuclear Center
68640	133915	Institute of Continuous Media Mechanics
	68779	Mansoura University, Egypt
	68781	Tanta University, Egypt
	68786	Ministry for Higher Education and the State for Scientific Research, Egypt
68786	113310	National Institute of Oceanography and Fisheries, Egypt
68786	124207	National Research Institute of Astronomy and Geophysics
68786	68787	National Research Centre, Egypt
	68791	Ain Shams University, Egypt
	68796	Assiut University, Egypt
	68799	Zagazig University, Egypt
	68816	Benha University, Egypt
	68831	Suez Canal University, Egypt
	68843	Minia University, Egypt
	68849	Menoufia University, Egypt
	68889	Sohag University, Egypt
	68891	Egyptian Geological Survey and Mining Authority
	68892	Egyptian Atomic Energy Authority
	68898	South Valley University, Egypt
	68900	Helwan University, Egypt
	68987	ESA, European Space Agency, Paris
68987	120422	CAB, Center for Astrobiology, Madrid
68987	39410	ESOC, European Space Operations Center, Darmstadt
68987	55957	ESTEC, European Space Research and Technology Centre
68987	69269	ESAC, European Science and Astronomy Center
68987	69270	EAC, European Astronaut Center, Cologne
68987	A1300	Norwegian Space Center
68987	A1321	Madrid Deep Space Communication
68987	A1324	LAEFF, Laboratory for Space Astrophysics and Theoretical Physics
68987	A1376	ESRIN, European Space Research Institute
68987	A1397	ASDC, ASI Science Data Center
	68992	Hellenic Open University
	68993	University of Athens
68993	130169	University of Athens, Department of Physics
68993	A1429	University of Athens, Department of Astronomy
	68994	Technical University of Athens
	68996	Harokopio University
	68997	Ionian University
	68998	University of the Aegean
	69000	University of Pireaus
	69002	Technical University of Crete
	69091	Hellenic Ministry of Culture
	69100	Academy of Athens
69100	A1426	Academy of Athens, Research Center for Astronomy and Applied Mathematics
69100	A1427	Academy of Athens, Office of Space Research
	69104	Technical Educational Institute of Athens
	69211	University of Poloponnese
69624	124105	Observatoire Mid Pyrenees, IRAP, Institut de Recherche en Astrophysique et Planetologie
69624	131854	Observatoire Mid Pyrenees, LEGOS, Laboratoire d'Etudes en Geophysique et Oceanographie Spatiales
69624	A1283	Observatoire Mid Pyrenees, LMTG, Laboratoire des Mecanismes et Transferts en Geologie
69624	A1284	Observatoire Mid Pyrenees, DTP, Laboratoire de Dynamique Terrestre et Planetaire
	69695	Jan Dlugosza University
	69697	University of Podlasie
	69698	Military University of Technology, Warsaw
	69701	Soltan Institute for Nuclear Studies
	70291	Australian Bureau of Meteorology
70291	124135	IPS Radio and Space Services
70291	A1675	CASWR, Centre for Australian Weather and Climate Research
	70309	Kaunas Technical University 
	70493	Vrije Universiteit, Brussels
70493	401978	Vrije Universiteit, Brussels, Astronomy and Astrophysics Research Group
70493	417398	Vrije Universiteit, Brussels, Department of Physics
70493	A1241	Vrije Universiteit, Brussels, Earth System Science Department
	70597	Harwell Science and Innovation Campus
	70670	University of Lagos, Nigeria
	70679	University of Fort Hare
	70866	Polytechnic Institute of Leiria
	70912	LNEG, National Laboratory of Energy and Geology (Portugal)
	70924	Polytechnic Institute of Tomar
	70984	University of Acores
	70985	University of Algarve
	70989	University of Evora
	70990	Fernando Pessoa University
	71066	Dezhou University, China
	71072	Nanyang Normal University, China
	71119	Hong Kong Observatory
	71127	Nanjing University of Information Science and Technology, China
	71136	China University of Petroleum, Huadong
	71148	Southwestern Institute of Physics, China
	71181	Shijiazhuang University, China
	71207	Guilin University of Electronic Technology, China
	72207	Central Seismological Observatory, Erlangen
	72585	National University of Singapore
72585	203287	Singapore-MIT Alliance for Research and Technology Center
72585	215139	National University of Singapore, Department of Physics
	72896	Triura University, India
	72990	NORSAR, Norwegian Technical Science Research Council
	73052	Spanish National Observatory, Madrid
	73359	Komazawa University, Japan
	73481	Japan Meteorological Agency
73481	198735	Kakioka Magnetic Observatory
73481	198768	Sapporo District Meteorological Observatory
73481	73482	Fukuoka District Meteorological Observatory
73481	73763	Osaka District Meteorological Observatory
73481	73818	Sendai District Meteorological Observatory
73481	74269	Matsushiro Seismological Observatory
73481	83525	Meteorological Research Institute, Tsukuba
	73524	Future University Hakodate, Japan
	73617	Hot Spring Research Institute, Japan
	73659	National Research Institute of Fisheries Science, Japan
	73758	National Research Center for Disaster Prevention, Japan
	73769	Sumitomo Electric Industries Ltd, Japan
	73885	Nagoya Women's University, Japan
	73923	Meteorological College, Japan
	74063	Research Institute of Innovative Technology for the Earth, Japan
	74251	Geospatial Information Authority of Japan
	74346	State University of West Para, Brazil
	74350	CBPF, Brazilian Center for Physics Research
	74354	Federal University of Technology, Parana
	74355	Federal Center of Technological Education, Brazil
	74361	Santa Cruz State University, Brazil
	74362	Federal University of ABC, Brazil
	74382	University of Santa Catarina State, Brazil
	74383	Federal University of Sao Joao, Brazil
	74385	Federal University of Tocantins, Brazil
	74391	Federal University of Sergipe, Brazil
	74422	University of Split
	74441	Academy of Sciences of Moldova
	74455	University of Zilina
	74462	Armenian National Academy of Sciences
74462	230747	Byurakan Astrophysical Observatory
74462	A1452	Garny Space Astronomy Institute
	74489	Philosopher University of Nitra
	74495	Peoples Liberation Army, China
	74505	Chinese Academy of Geological Sciences
74505	124165	CAGS, Institute of Geology
	74537	China University of Petroleum, Beijing
	74547	Dalian University, China
	74595	Shanghai Ocean University, China
	74602	Southwest Petroleum University, China
	74684	Beijing University of Agriculture
	74691	China Meteorological Administration
74691	248884	China Academy of Meteorological Sciences
74691	53016	CAS, National Space Science Center, Beijing
	74707	Chengdu University, China
	74736	Changchun University, China
	74789	Shandong University of Science and Technology, China
	74848	Royal Observatory of Belgium
74848	A1243	Royal Observatory of Belgium, Department of Solar Physics
	74870	Royal Military Academy of Belgium
	74974	Berhampur University, India
	74998	West Bengal University of Technology
	75029	Tilka Manjhi Bhagalpur University, India
	75082	Jiwaja University, India
	75103	Jawaharlal Nehru Technological University, Hyderabad
	75613	BRA Bihar University, India
	76313	Government Autonomous College, India
	76322	Nagpur University, India
	76793	Manipal University, India
	78081	Veer Kunwar Singh University, India
	79436	Sharda Group of Institutions, India
	81872	Universite du Luxembourg
	82505	Siberian State University
	82968	VNIITF, Russian Federal Nuclear Institute
	83332	ASI, Italian Space Agency
83332	A1376	ESRIN, European Space Research Institute
83332	A1397	ASDC, ASI Science Data Center
	83415	Universite Catholique de Leuven
83415	193389	Universite Catholique de Leuven, Department of Physics
83415	193390	Universite Catholique de Leuven, Department of Astronomy and Geophysics
	83529	Technical Educational Institute of Central Macedonia, Seres
	83546	Chuo University, Japan
	83861	National Academy of Sciences
	83974	RIST, Research Organization for Information Science and Technology, Japan
	84131	Shonan Institute of Technology, Japan
	84159	Aichi Toho University, Japan
84294	123971	IRFU, Institut de Recherche sur les Lois Fondamentales de l'Universe
84294	129728	CEA Saclay, Service d'Astrophysique
84294	129878	CEA, Institut de Physique Theorique
84294	A1253	CEA Saclay, Service d'Aeronomie
84294	A1296	CEA Saclay, Service de Physique
	84331	Institut National de Geographique
	84398	Centre de Recherche et de Restauration des Musees de France
	84498	Jacobs University, Bremen
	84514	European Organization for the Exploration of Meteorological Satellites
	84981	University of Novi Sod
	85013	Atomic Energy Commission of Syria
	85053	Institute for Advanced Studies, Venezuela
85384	85403	CAS, Nanjing Institute of Astronomical Optics and Technology
85415	47849	CAS, Institute of Physics, Beijing
85415	53016	CAS, National Space Science Center, Beijing
85415	53023	CAS, Institute of Mechanics
85415	53031	CAS, National Astronomical Observatories
85415	58289	CAS, Institute of Geographic Sciences and Natural Resources Research
85415	66451	CAS, Institute of Geology and Geophysics
85415	71035	CAS, Institute of High Energy Physics, Beijing
85415	71036	CAS, Institute of Theoretical Physics, Beijing
85415	74516	CAS, Institute of Remote Sensing and Digital Earth, Beijing
85415	74519	University of the Chinese Academy of Sciences
85415	74521	CAS, Institute of Atmospheric Physics, Beijing
85415	74529	CAS, Institute of Tibetan Plateau Research
85415	85320	CAS, Academy of Mathematics and Systems Science
85415	85396	CAS, Academy of Opto-Electronics
85415	A1560	CAS, Beijing National Observatory
85415	A1562	CAS, Beijing Astrophysical Center
85415	A1565	Kavli Institute for Astronomy and Astrophysics
85425	85408	CAS, Institute of Geochemistry
85429	74762	CAS, National Time Service Center
	85458	University of Ontario Institute of Technology
	86754	Royal Meteorological Institute of Belgium
	87016	Danish Meteorological Institute
	87109	University of the Faroe Islands
	87171	Slovak Academy of Sciences
	87188	University of Plovdiv
	87241	Klaipeda University 
	87246	Vilnius Pedagogical University 
	87254	Riga Technical University
	87266	Stefan cel Mare University of Suceava
	87271	Technical University of Iasi
	87276	Technical University of Kosice
	87472	Norwegian Institute for Air Research
	87749	MeteoSwiss, Swiss Federal Office for Meteorology and Climatology
	87796	Research Institute of Industrial Science and Technology, Korea
	87811	CIRA, Italian Aerospace Research Center
	88383	National Institute for Resources and Environment, Japan
	88420	Research Institute for Humanity and Nature, Kyoto
	88488	Toyota Industries Co
	88913	International University of Bremen
89107	104703	RAS, Institute of Volcanology and Seismology
	89110	Federal University of Roraima, Brazil
	89113	State University of Rio Grande of the North, Brazil
	89211	Institut Universitaire de France
	89224	ITB, Institute of Technology Bandung, Indonesia
89224	309666	Bosscha Observatory, Indonesia
89224	A1522	Institute of Technology Bandung, Department of Astronomy, Indonesia
	89230	University Cheikh Anta Diop, Senegal
	89660	Qassim University, Saudi Arabia
	89687	Art Institute of Chicago
	91588	Liaoning Technical University, China
	91594	Anhui University of Science and Technology, China
91594	A1566	Anhui University of Science and Technology, Department of Astronomy
91594	A1567	Anhui University of Science and Technology, Department of Earth and Space Sciences
	91597	Tibet University, China
	91599	Nanjing University of Technology, China
	91725	Japan Hydrographic and Oceanographic Department
	92036	Remote Sensing Technology Center of Japan
	92037	Tohoku National Fisheries Research Institute, Japan
	92055	Okayama Institute for Quantum Physics, Japan
	92172	National Institute for Fusion Science, Japan
	92265	Yuncheng University, China
	92335	Ministry of Transport and Communications, Taiwan
	92935	Academy of Sciences, Cuba
	92955	University of Kelaniya, Sri Lanka
	92956	University Hassan II Casablanca, Morocco
	93064	National Remote Sensing Agency, India
	93083	Indian Institute of Tropical Meteorology, Pune
	93785	Central Weather Bureau, Taiwan
	96648	FNRS, Fonds de la Recherche Scientifique
	96984	Catholic University of Brescia
	97007	Joint Astronomy Center UK
97008	381668	RAL, Space Science and Technology Department
97032	57507	LGGE, Laboratoire de Glaciologie et Geophysique de l'Environnement
97032	A1272	Institute Neel, Grenoble
	97828	Tokyo Metropolitan Government
	97974	Favoloro University, Argentina
	97983	Tribhuvan University, Nepal
	98503	Australian Research Council
98503	A1659	Centre of Excellence in Ore Deposits
98503	A1660	Antarctic Climate and Ecosystems Cooperative Research Centre
98503	A1661	CAASTRO, Centre for Excellence for All Sky Astrophysics
98503	A1662	CCFS, Centre of Excellence for Core to Crust Fluid Systems
	98799	Al-Farabi Kazakh National University
	98801	American University of Beirut
	99007	Indian Institute of Science Education and Research, Calcutta
	99013	Ispra, European Commission Joint Research Center
	99404	University of Namibia
	104631	Dubna International University
	104670	NIRFI, Radiophysical Research Institute
	104652	NITU, National University of Science and Technology
	104686	Novosibirsk State Technical University
	104710	Rostov Southern Federal University
104710	243808	Rostov Southern Federal University, Institute of Physics
	104723	Vavilov State Optics Institute
	104732	Syktyvkar Forest Institute
	105344	Ecole Centrale de Marseille
	105430	Yerevan State University
105430	A1452	Garny Space Astronomy Institute
	105450	National Library of the Republic of Moldova
	105797	Guiyang University, China
	105809	Jing Gangshan University, China
	105955	Khalifa University of Science Technology and Research, UAE
	106026	Wesleyan University
106026	A1029	Wesleyan University, Department of Astronomy
	106103	Haluoleo University, Indonesia
	106190	National University of Mongolia
	107629	Fujian Academy of Agricultural Sciences
	107660	University of Dar es Salaam, Tanzania
	107736	University Mohammed V Agdal, Morocco
	107738	Federal University of Technology Akure, Nigeria
	107745	University of Benin, Nigeria
	107750	University of Ouagadougou, Burkina Faso
	107751	University of Yaounde I, Cameroon
	107769	University of Nigeria
	107788	University of Burundi
	107790	University of Abomey-Calavi, Benin
	107811	University Cadi Ayyad, Morocco
	107832	University of Oran, Algeria
	107834	University of Asmara, Eritrea
	107853	Moi University, Kenya
	107854	University of Nairobi
	107864	Kenyatta University, Kenya
	107907	University Sidi Mohamed Ben Abdallah, Morocco
	108005	Rivers State University of Science and Technology, Nigeria
	108042	Damascus University, Syria
	108123	Mbarara University of Science and Technology, Uganda
	108234	University of Zambia
	108243	National University, of Science and Technology, Zimbabwe
	108285	University of Ilorin, Nigeria
	108491	University of Baghdad
	108522	Sanaa University, Yemen
	108853	International Institute of Earthquake Seismology, Iran
	108871	KN Toosi University, Iran
	110120	Modern University for Technology and Information, Egypt
	111111	Universite de Paris, APC, Astroparticule et Cosmologie
	111229	Kiev Shevchenko National University
111229	231835	Main Astronomical Observatory, Kiev
111229	A1445	Kiev Shevchenko National University, Department of Physics and Astronomy
	111230	NASU, National Academy of Sciences of Ukraine
111230	124296	NASU, Institute for Physics and Engineering, Donetsk
111230	132059	NASU, Institute of Radiophysics and Electronics, Kharkov
111230	132060	NASU, Institute of Low Temperature Physics and Engineering, Kharkov
111230	132061	NASU, Institute of Physics and Technology, Kharkov
111230	199832	NASU, Institute of Radio Astronomy, Kharkov
111230	202064	NASU, Department of Physics and Astronomy
111230	202067	NASU, Institute for Nuclear Research, Kiev
111230	230200	Crimean Astrophysical Observatory
111230	231804	NASU, Institute of Botany, Kiev
111230	231832	NASU, Institute of Geophysics, Kiev
111230	231835	Main Astronomical Observatory, Kiev
111230	231848	NASU, Institute for Theoretical Physics, Kiev
111230	288071	Ukrainian National Museum of Natural History
111230	A1443	NASU, Space Research Institute, Lviv
	111247	Karpov Institute of Physical Chemistry
	111281	Russian Center for Hydrometeorology and Environmental Monitoring
	111282	AAI, Arctic and Antarctic Research Center
	111285	Estonian Academy of Sciences
111285	A1467	Tartu Observatory
	111289	Moldova State University, Chisinau
111289	A1459	Moldova State University, Astronomical Observatory
111296	326020	UNAM, National Astronomical Observatory, San Pedro Martir
	111392	Technical University of Lublin
	111417	Pedagogical University of Krakow
	111865	Lviv Franko National University
111865	A1446	Lviv Franko National University, Department of Physics and Astronomy
	112015	Polytechnic Institute of Coimbra
	112152	Technical Educational Institute of Pireaus
	112156	Technical Educational Institute of the Ionian Islands
	112169	NCMR, National Center for Marine Research
	112170	Technical Educational Institute of Lamia
	112178	Technical Educational Institute of Crete
	112192	Technical Educational Institute of Chalkis
	112217	University of Western Macedonia
	112337	Albanian Academy of Sciences
	112338	Technical University of Tirana, Albania
	112354	University of Sarajevo
	112400	University of Nis
	112478	Georgian National Academy of Sciences
112478	132042	Georgian National Academy of Sciences, Institute of Physics
112478	186953	Abastumani Astrophysical Observatory
112478	186973	Georgian National Academy of Sciences, Institute of Geophysics
	112482	Tbilisi State University
112482	361573	Tbilisi State University, Institute of Physics
	112624	Iceland Meteorological Institute
	112657	Eurasian State National University
	112678	Vilnius Gediminas Technical University
	112700	Ventspils University College
112700	A1449	Ventspils International Radio Astronomy Center
	112702	Moldova Pedagogical University
	112774	Tomsk State Pedagogical University
	112866	Odessa Mechnikov National University
112866	A1442	Astronomical Observatory of Odessa
	112877	Belarus State Technical University
	112930	Alexander Ioan Cuza University of Iasi
	112969	Ovidius University of Constanta
	112971	Dunarea de Jos University of Galati
	113020	University Marta Abreu of Las Villas, Cuba
	113025	University of Camaguey, Cuba
	113028	Carlos Rafael Rodriguez University of Cienfuegos, Cuba
	113031	University of Havana, Cuba
	113069	University of Piura, Peru
	113084	China University of Geosciences, Beijing
	113086	National University of Engineering, Peru
	113104	Alberta Research Council, Canada
	113498	Geological Survey of Canada Calgary
	113612	Fanshawe College, Canada
	113675	National Sciences and Engineering Research Council, Canada
113675	226216	CITA, Canadian Institute for Theoretical Astrophysics
	113957	International Space University
	114243	Geological Survey of Denmark and Greenland
	114311	Norwegian Meteorological Institute
	115503	CONACYT, National Council for Science and Technology, Mexico
115503	42621	National Institute of Astrophysics, Optics and Electronics, Mexico
115503	54698	Center of Scientific Research of Yucatan, Mexico
115503	7082	CICESE, Ensenada Center for Research and Higher Education
	115510	Houston Advanced Research Center
	115526	State University of Amazonas, Brazil
	116935	Numazu National College of Technology, Japan
	116937	Yonago National College of Technology, Japan
	117058	National Autonomous University of Nicaragua
	117267	New York Academy of Sciences
	117301	Al Azhar University
	117566	Royal Australian Air Force
	117730	Shaanxi University of Technology, China
	117757	Shangqiu Normal University, China
	117763	Taiyuan University of Science and Technology, China
	117776	Zhengzhou University of Light Industry, China
	117788	Chuzhou University, China
	117793	Shanxi Datong University, China
	117801	Hubei University of Education, China
	117802	Hunan Institute of Technology, China
	117813	Nanjing Institute of Technology, China
	117816	Nanjing Aeronautical Institute, China
	117823	Quanzhou Normal University, China
	118018	Hanoi University of Science and Technology
	118102	Nagaoka University of Technology, Japan
	118195	Guangdong Province Department of Education, China
	118249	Xian University of Science and Technology, China
	118250	Shaanxi Normal University, China
	118378	Zhanjiang Normal University, China
	118397	Xinyang Normal University, China
	118460	Hunan University of Humanities Science and Technology, China
	118463	Northwest Institute for Non-ferrous Metal Research, China
	118520	ZAMG, Central Institute for Meteorology and Geodynamics
	118529	WRC, World Radiation Center, Davos
	118966	Iceland National Land Survey
	118985	Jomo Kenyatta University of Agriculture and Technology, Kenya
	119001	Kazakhstan National Academy of Sciences
119001	A1454	Kazakhstan National Academy of Sciences, Astrophysical Institute
	119031	Mongolian Academy of Sciences
	119068	University of Papua New Guinea
	119110	University of Nova Gorica
	119500	IPEN, Energy and Nuclear Research Institute, Brazil
	119542	Federal University of Para, Brazil
	119667	Christ University, Bangalore
	119825	Tokyo City University
	119883	Kapitzy Institute of Physics Problems
	119969	CIC, Commission of Scientific Research, Argentina
	119991	Spanish State Meteorological Agency
	120168	Hochschule Mannheim
	120323	Laser Center, Hannover
	120633	British University in Egypt
	121343	University of Nicosia
	121568	National University of Saint Augustin, Peru
	121678	Bhilai Institute of Technology, India
	121871	German Academy of Sciences, Leipzig
	121991	Cyprus University of Technology
	122218	Maritime University of Szczecin
	123264	Gurukula Kangri University, India
	123290	Gorgan University, Iran
	123305	Taibah University, Saudi Arabia
	123378	Korea Research Council of Fundamental Science and Technology
123378	123591	Korea Polar Research Institute
123378	124272	National Fusion Research Institute, Korea
123378	54669	Korea Aerospace Research Institute
123378	54680	Korea Astronomy and Space Science Institute
123378	65351	Korea Institute of Science and Technology Information
123378	65355	Korea Institute of Ocean Science and Technology
123378	65398	Korea Basic Science Institute
123378	65405	Korea Atomic Energy Research Institute
	123582	Ramakrishna Vivekananda Mission, India
	123591	Korea Meteorological Administration
	123972	China Seismological Bureau
	124184	NSPO, National Space Program Office, Taiwan
	124186	South China Normal University
124203	243763	RAS, Lebedev Physics Institute, Astro Space Center
	124261	Islamia College, Peshawar
	124264	Geological Survey of Namibia
	124268	Indian Institute of Science Education, Manauli
	124275	Azerbaijan National Academy of Sciences
124275	132038	Azerbaijan National Academy of Sciences, Institute of Physics
124275	A1455	Azerbaijan National Academy of Sciences, Shemakhy Observatory
	124282	National Atmosphere Research Laboratory, India
	124283	National Center for Antarctic and Ocean Research, India
	124291	Technical University of Timisoara
	124745	University Badji Mokhtar Annaba, Algeria
	125117	Quest University, Canada
	125282	Alberta Geological Survey
	125635	Noor University, Iran
	125649	Arak University, Iran
	125791	Enugu State University of Science and Technology, Nigeria
	125815	National University of Callao, Peru
	126208	Lovely Professional University, India
	126675	Polytechnical University of Pachuca, Mexico
	127355	King Abdullah University of Science and Technology, Saudi Arabia
	127740	University of Kragujevcu
	128158	Bahir Dar University, Ethiopia
	128165	Mekelle University, Ethiopia
	128173	Kumasi University of Science and Technology, Ghana
	128778	University of Tirana, Albania
	128791	Aix-Marseille Universite
128791	399211	Aix-Marseille Universite, Departement de Physique
128791	57487	Observatoire Astronomique de Haute Provence
128791	57490	Aix-Marseille Universite, Laboratoire d'Astrophysique
128791	A1259	Aix-Marseille Universite II
128791	A1260	Aix-Marseille Universite III, Paul Cezanne
	129867	CNRM, Centre National de Recherche Meteorologique
129867	55409	Meteo France
	131639	Ulsan National Institute of Science and Technology, Korea
	131981	Laboratoire de Chimie de l'Environnement
	132043	Ilia State University
132043	186953	Abastumani Astrophysical Observatory
	133614	Universite de Lyon
133614	117124	Observatoire de Lyon
133614	27028	Universite Lumiere Lyon II
133614	27029	Universite Jean Monnet Saint Etienne
133614	27098	Universite Lyon I Claude Bernard
	133616	Universite de Bordeaux
133616	124107	Observatoire de Bordeaux
133616	131882	Universite de Bordeaux, Centre d'Etudes Nucleaires
133616	A1254	Universite de Bordeaux, Departement de Geologie et Oceanographie
	133618	Universite de Grenoble Alpes
133618	27015	Universite Joseph Fourier Grenoble I
133618	27016	Universite Stendhal Grenoble III
133618	27101	Universite Pierre Mendes-France Grenoble II
	133632	CTA, Brazilian General Command for Aerospace Technology
133632	243366	Institute of Advanced Studies, Brazil
133632	74360	ITA, Technological Institute of Aviation, Brazil
133632	A1720	INPE, National Institute for Space Research, Brazil
	133746	Nagoya Municipal Industrial Research Institute
	133872	Institute for Theoretical and Experimental Physics
	133886	Kazan State Pedagogical University
	133889	Mendelev Scientific and Research Institute for Metrology
	133933	Central Aerohydrodynamic Institute
	137665	Universite de Lorraine
137665	105366	Universite de Lorraine, Ecole Nationale Superieure de Geology
137665	54693	GeoRessources, Centre de Recherches Petrographiques et Geochimiques
	143447	University System of Ohio
143447	1076	University of Akron
143447	1354	Ohio University
143447	2514	University of Cincinnati
143447	2564	Cleveland State University
143447	2647	The Ohio State University
143447	2816	Wright State University
143447	4229	Kent State University
143447	6403	Miami University
143447	8756	Youngstown State University
	143800	Westinghouse Electric Company LLC
	145310	State Bureau of Surveying and Mapping, China
	145440	Azarbaijan University of Tarbiat Moallem, Iran
	145456	Tajik National Academy of Sciences
145456	A1456	Tajik National Academy of Sciences, Institute of Astrophysics
	145632	Institute for Optics and Physical Measurements
	145637	Russian Aviation and Space Agency
145637	242116	Russian Institute of Space Device Engineering
145637	276950	Central Design Bureau of Machine Building
	145760	Canadian Institute for Advanced Research
	148362	National University of Rio Negro, Argentina
	149211	Technical Institute of Ensenada, Mexico
	150232	KIT, Karlsruhe Institute of Technology
150232	153622	KIT, Karlsruhe Institute of Technology, Department of Physics
150232	240182	KIT, Karlsruhe Institute of Technology, Institute for Geodesy
150232	72099	KIT, Karlsruhe Institute of Technology, Institute for Geophysics
150232	A1501	Black Forest Observatory
150232	A1502	KIT, Karlsruhe Institute of Technology, Institute for Meteorology and Climatology
150232	A1503	KIT, Karlsruhe Institute of Technology, Institute for Experimental Nuclear Physics
	150847	Scottish Universities Environmental Research Center
	151313	Wales Institute of Mathematical and Computational Sciences
	152634	Kunming University, China
	153570	Technical University of Chile
	154550	Sichuan University of Arts and Science, China
	154624	Federal University of Campina Grande, Brazil
	154703	Hellenic Air Force
	158223	Northern Borders University, Saudi Arabia
	158401	Fayoum University, Egypt
	158406	Beni Suef University, Egypt
	162296	Adiyaman University
	163043	University of Eastern Finland
	165047	SETI Institute
	169737	Herzen Pedagogical University
	170296	New Mexico Museum of Natural History and Science
	170512	National ICT Australia
	172273	Perimeter Institute for Theoretical Physics
172280	A3007	NORDITA, Copenhagen
	172325	KMS Fusion Inc
	172383	Technical University of Sofia
	174277	Aalto University
174277	313154	Aalto University, Department of Radio Science and Engineering
174277	313157	Aalto University, Metsahovi Radio Observatory
	175503	Syiah Kuala University, Indonesia
	176863	Central City University of Rio de Janeiro
	177507	Nanchang Institute of Technology, China
	177544	Suzhou University, China
	178422	Engineering School of Antioquia, Colombia
	183413	Center for Research and Developing Technology, Mexico
	183421	Polytechnic University of Baja California, Mexico
	185134	Zanjan University, Iran
	185147	Tafresh University, Iran
	185149	Ardibili University, Iran
	185151	University of Qom, Iran
	185179	Kyrgyzstan National Academy of Sciences
